id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,budget,imdb_id,original_language
1417,Pan's Labyrinth,7.757,9839,Released,10/10/2006,83258226,118,False,19000000,tt0457430,es
8844,Jumanji,7.239,9833,Released,15/12/1995,262821940,104,False,65000000,tt0113497,en
76600,Avatar: The Way of Water,7.654,9830,Released,14/12/2022,2320250281,192,False,460000000,tt1630029,en
411,The Chronicles of Narnia: The Lion, the Witch and the Wardrobe,7.126,9808,Released,7/12/2005,745013115,143,/9iRRfMZbnpgHDdKi2lczGGYZXDo.jpg,,tt0363771
2080,X-Men Origins: Wolverine,6.254,9797,Released,28/04/2009,373062864,107,False,150000000,tt0458525,en
1359,American Psycho,7.4,9797,Released,13/04/2000,34266564,102,False,7000000,tt0144084,en
45243,The Hangover Part II,6.468,9789,Released,25/05/2011,586764305,102,False,80000000,tt1411697,en
58574,Sherlock Holmes: A Game of Shadows,7.13,9742,Released,22/11/2011,334615000,129,False,125000000,tt1515091,en
337339,The Fate of the Furious,6.887,9719,Released,12/04/2017,1236005118,136,False,250000000,tt4630562,en
458156,John Wick: Chapter 3 - Parabellum,7.447,9711,Released,15/05/2019,326709727,131,False,55000000,tt6146586,en
293167,Kong: Skull Island,6.514,9696,Released,8/03/2017,566652812,118,False,185000000,tt3731562,en
196,Back to the Future Part III,7.465,9679,Released,25/05/1990,244527583,119,False,40000000,tt0099088,en
41154,Men in Black 3,6.51,9675,Released,23/05/2012,624026776,106,False,225000000,tt1409024,en
294254,Maze Runner: The Scorch Trials,6.7,9669,Released,9/09/2015,312296056,131,False,61000000,tt4046784,en
600,Full Metal Jacket,8.136,9665,Released,26/06/1987,46357676,117,False,30000000,tt0093058,en
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),7,9654,Released,5/02/2020,205372791,108,False,75000000,tt7713068,en
510,One Flew Over the Cuckoo's Nest,8.42,9650,Released,19/11/1975,108981275,133,False,3000000,tt0073486,en
64688,21 Jump Street,6.878,9650,Released,14/03/2012,201585328,109,False,42000000,tt1232829,en
59967,Looper,6.877,9606,Released,26/09/2012,47042000,118,False,30000000,tt1276104,en
629,The Usual Suspects,8.195,9604,Released,19/07/1995,23341568,106,False,6000000,tt0114814,en
1949,Zodiac,7.5,9597,Released,2/03/2007,84785914,157,False,65000000,tt0443706,en
787,Mr. & Mrs. Smith,6.677,9576,Released,7/06/2005,487287646,120,False,110000000,tt0356910,en
343668,Kingsman: The Golden Circle,6.972,9560,Released,20/09/2017,410902662,141,False,104000000,tt4649466,en
578,Jaws,7.659,9541,Released,20/06/1975,470653000,124,False,7000000,tt0073195,en
1593,Night at the Museum,6.6,9538,Released,20/12/2006,574480841,108,False,110000000,tt0477347,en
262500,Insurgent,6.361,9494,Released,18/03/2015,297002527,119,False,110000000,tt2908446,en
453,A Beautiful Mind,7.851,9475,Released,11/12/2001,316800000,135,False,58000000,tt0268978,en
508442,Soul,8.15,9473,Released,25/12/2020,136384442,101,False,150000000,tt2948372,en
420817,Aladdin,7.114,9441,Released,22/05/2019,1054304000,127,False,183000000,tt6139732,en
438631,Dune,7.789,9420,Released,15/09/2021,402027830,155,False,165000000,tt1160419,en
359940,Three Billboards Outside Ebbing, Missouri,8.081,9418,Released,1/12/2017,160192031,115,/oQHF0Y4gCw6VdPmapjsbZoxY2ht.jpg,http://www.foxsearchlight.com/threebillboardsoutsideebbingmissouri,tt5027774
36658,X2,7.029,9417,Released,27/04/2003,407711549,133,False,110000000,tt0290334,en
854,The Mask,6.937,9401,Released,29/07/1994,351583407,101,False,23000000,tt0110475,en
283366,Miss Peregrine's Home for Peculiar Children,6.822,9401,Released,27/09/2016,296482446,127,False,110000000,tt1935859,en
652,Troy,7.146,9376,Released,13/05/2004,497409852,163,False,175000000,tt0332452,en
19913,(500) Days of Summer,7.272,9359,Released,17/07/2009,60781545,95,False,7500000,tt1022603,en
197,Braveheart,7.932,9347,Released,24/05/1995,213216216,177,False,72000000,tt0112573,en
420818,The Lion King,7.1,9325,Released,12/07/2019,1663075401,118,False,260000000,tt6105098,en
13475,Star Trek,7.432,9314,Released,6/05/2009,385680446,127,False,150000000,tt0796366,en
89,Indiana Jones and the Last Crusade,7.847,9301,Released,24/05/1989,474171806,127,False,48000000,tt0097576,en
497698,Black Widow,7.303,9298,Released,7/07/2021,379751131,134,False,200000000,tt3480822,en
539,Psycho,8.437,9272,Released,22/06/1960,32000000,109,False,806947,tt0054215,en
10020,Beauty and the Beast,7.734,9256,Released,22/10/1991,424967620,84,False,25000000,tt0101414,en
392044,Murder on the Orient Express,6.706,9243,Released,3/11/2017,352794081,114,False,55000000,tt3402236,en
608,Men in Black II,6.359,9234,Released,3/07/2002,445135288,88,False,140000000,tt0120912,en
405774,Bird Box,6.854,9227,Released,13/12/2018,0,124,False,19800000,tt2737304,en
56292,Mission: Impossible - Ghost Protocol,7.069,9215,Released,7/12/2011,694713380,133,False,145000000,tt1229238,en
9799,The Fast and the Furious,6.965,9207,Released,22/06/2001,207283925,106,False,38000000,tt0232500,en
791373,Zack Snyder's Justice League,8.19,9202,Released,18/03/2021,0,242,False,70000000,tt12361974,en
580489,Venom: Let There Be Carnage,6.833,9182,Released,30/09/2021,506863592,97,False,110000000,tt7097896,en
641,Requiem for a Dream,8.027,9165,Released,6/10/2000,7390108,102,False,4500000,tt0180093,en
1402,The Pursuit of Happyness,7.9,9159,Released,14/12/2006,307077295,117,False,55000000,tt0454921,en
605,The Matrix Revolutions,6.71,9118,Released,5/11/2003,424988211,129,False,150000000,tt0242653,en
301528,Toy Story 4,7.5,9093,Released,19/06/2019,1073394593,100,False,175000000,tt1979376,en
950,Ice Age: The Meltdown,6.688,9085,Released,29/03/2006,660998756,91,False,80000000,tt0438097,en
399566,Godzilla vs. Kong,7.661,9080,Released,24/03/2021,470116094,114,False,200000000,tt5034838,en
330457,Frozen II,7.272,9060,Released,20/11/2019,1450026933,103,False,150000000,tt4520988,en
181812,Star Wars: The Rise of Skywalker,6.365,9047,Released,18/12/2019,1074144248,142,False,250000000,tt2527338,en
5915,Into the Wild,7.81,9026,Released,11/09/2007,56255142,148,False,15000000,tt0758758,en
627,Trainspotting,8,9017,Released,23/02/1996,16491080,94,False,4000000,tt0117951,en
36668,X-Men: The Last Stand,6.406,8988,Released,24/05/2006,459359555,104,False,210000000,tt0376994,en
76170,The Wolverine,6.396,8967,Released,23/07/2013,415440673,126,False,120000000,tt1430132,en
381284,Hidden Figures,8.058,8958,Released,10/12/2016,235956898,127,False,25000000,tt4846340,en
8960,Hancock,6.345,8953,Released,1/07/2008,629443428,92,False,150000000,tt0448157,en
82702,How to Train Your Dragon 2,7.673,8929,Released,5/06/2014,621537519,102,False,145000000,tt1646971,en
10674,Mulan,7.915,8920,Released,18/06/1998,304320254,88,False,90000000,tt0120762,en
110415,Snowpiercer,6.902,8905,Released,1/08/2013,86758912,127,False,39200000,tt1706620,ko
454626,Sonic the Hedgehog,7.345,8901,Released,12/02/2020,319715683,99,False,85000000,tt3794354,en
602,Independence Day,6.868,8884,Released,25/06/1996,817400891,145,False,75000000,tt0116629,en
70,Million Dollar Baby,7.958,8874,Released,15/12/2004,216763646,132,False,30000000,tt0405159,en
316029,The Greatest Showman,7.908,8844,Released,20/12/2017,432844677,105,False,84000000,tt1485796,en
287947,Shazam!,7.034,8840,Released,29/03/2019,366080049,132,False,80000000,tt0448115,en
9738,Fantastic Four,5.775,8765,Released,29/06/2005,333535934,106,False,100000000,tt0120667,en
679,Aliens,7.933,8758,Released,18/07/1986,183316455,137,False,18500000,tt0090605,en
577922,Tenet,7.191,8744,Released,22/08/2020,365304105,150,False,205000000,tt6723592,en
515001,Jojo Rabbit,8.042,8724,Released,18/10/2019,82468705,108,False,14000000,tt2584384,en
17654,District 9,7.423,8721,Released,5/08/2009,210819611,112,False,30000000,tt1136608,en
4935,Howl's Moving Castle,8.402,8720,Released,9/09/2004,236049757,119,False,24000000,tt0347149,ja
264644,Room,8.033,8684,Released,16/10/2015,35401758,118,False,13000000,tt3170832,en
772,Home Alone 2: Lost in New York,6.705,8671,Released,19/11/1992,358994850,120,False,18000000,tt0104431,en
591,The Da Vinci Code,6.721,8646,Released,17/05/2006,767820459,149,False,125000000,tt0382625,en
2501,The Bourne Identity,7.463,8618,Released,14/06/2002,214034224,119,False,60000000,tt0258463,en
18239,The Twilight Saga: New Moon,6.003,8614,Released,18/11/2009,709827462,131,False,50000000,tt1259571,en
568124,Encanto,7.63,8611,Released,13/10/2021,253000000,102,False,50000000,tt2953050,en
9741,Unbreakable,7.134,8607,Released,22/11/2000,248118121,106,False,75000000,tt0217869,en
54138,Star Trek Into Darkness,7.328,8589,Released,5/05/2013,467365246,132,False,190000000,tt1408101,en
414906,The Batman,7.705,8584,Released,1/03/2022,770945583,177,False,185000000,tt1877830,en
47971,xXx: Return of Xander Cage,6.138,8541,Released,13/01/2017,346147658,107,False,85000000,tt1293847,en
9487,A Bug's Life,6.969,8541,Released,25/11/1998,363258859,95,False,120000000,tt0120623,en
337404,Cruella,8.055,8507,Released,26/05/2021,233503234,134,False,200000000,tt3228774,en
87,Indiana Jones and the Temple of Doom,7.294,8505,Released,23/05/1984,333000000,118,False,28000000,tt0087469,en
13183,Watchmen,7.333,8485,Released,4/03/2009,185258983,163,False,130000000,tt0409459,en
9479,The Nightmare Before Christmas,7.841,8484,Released,9/10/1993,75634409,76,False,24000000,tt0107688,en
566525,Shang-Chi and the Legend of the Ten Rings,7.589,8481,Released,1/09/2021,432243292,132,False,150000000,tt9376612,en
399579,Alita: Battle Angel,7.219,8450,Released,31/01/2019,404980543,122,False,170000000,tt0437086,en
664413,365 Days,7.063,8429,Released,7/02/2020,9458590,116,False,0,tt10886166,pl
124905,Godzilla,6.289,8360,Released,14/05/2014,529076069,123,False,160000000,tt0831387,en
50620,The Twilight Saga: Breaking Dawn - Part 2,6.468,8352,Released,13/11/2012,829747654,115,False,120000000,tt1673434,en
423,The Pianist,8.382,8351,Released,17/09/2002,120072577,150,False,35000000,tt0253474,en
564,The Mummy,6.906,8327,Released,16/04/1999,415885488,124,False,80000000,tt0120616,en
176,Saw,7.4,8327,Released,1/10/2004,103911669,103,False,1200000,tt0387564,en
318846,The Big Short,7.344,8320,Released,11/12/2015,133346506,131,False,28000000,tt1596363,en
810,Shrek the Third,6.287,8318,Released,17/05/2007,813367380,93,False,160000000,tt0413267,en
107,Snatch,7.801,8309,Released,1/09/2000,83557872,103,False,10000000,tt0208092,en
138832,We're the Millers,6.814,8306,Released,7/08/2013,269994119,110,False,37000000,tt1723121,en
50619,The Twilight Saga: Breaking Dawn - Part 1,6.201,8228,Released,16/11/2011,712171856,117,False,110000000,tt1324999,en
24021,The Twilight Saga: Eclipse,6.214,8226,Released,23/06/2010,698491347,124,False,68000000,tt1325004,en
68724,Elysium,6.499,8224,Released,7/08/2013,286140700,109,False,115000000,tt1535108,en
3933,Corpse Bride,7.527,8216,Released,12/09/2005,118133252,77,False,40000000,tt0121164,en
177677,Mission: Impossible - Rogue Nation,7.19,8182,Released,23/07/2015,682716636,131,False,150000000,tt2381249,en
156022,The Equalizer,7.247,8145,Released,24/09/2014,192330738,132,False,55000000,tt0455944,en
45269,The King's Speech,7.74,8145,Released,26/11/2010,414211549,118,False,15000000,tt1504320,en
620,Ghostbusters,7.467,8143,Released,8/06/1984,296187079,107,False,30000000,tt0087332,en
109439,The Hangover Part III,6.211,8097,Released,23/05/2013,362000072,100,False,103000000,tt1951261,en
954,Mission: Impossible,6.968,8089,Released,22/05/1996,457731198,110,False,80000000,tt0117060,en
466282,To All the Boys I've Loved Before,7.642,8045,Released,16/08/2018,0,100,False,0,tt3846674,en
76492,Hotel Transylvania,7,8037,Released,20/09/2012,358375603,91,False,85000000,tt0837562,en
254128,San Andreas,6.229,8036,Released,27/05/2015,473990832,114,False,110000000,tt2126355,en
281338,War for the Planet of the Apes,7.16,8030,Released,11/07/2017,490719763,140,False,150000000,tt3450958,en
474350,It Chapter Two,6.854,8021,Released,4/09/2019,473122525,169,False,79000000,tt7349950,en
300668,Annihilation,6.398,8014,Released,22/02/2018,43070915,115,False,40000000,tt2798920,en
180,Minority Report,7.3,8013,Released,20/06/2002,358372926,145,False,102000000,tt0181689,en
152532,Dallas Buyers Club,7.932,8004,Released,1/11/2013,55736588,117,False,5000000,tt0790636,en
453395,Doctor Strange in the Multiverse of Madness,7.355,7991,Released,4/05/2022,955775804,126,False,200000000,tt9419884,en
8373,Transformers: Revenge of the Fallen,6.2,7939,Released,19/06/2009,836303693,149,False,200000000,tt1055369,en
512200,Jumanji: The Next Level,6.931,7932,Released,4/12/2019,801693929,123,False,125000000,tt7975244,en
10625,Mean Girls,7.186,7931,Released,30/04/2004,130126277,97,False,17000000,tt0377092,en
348350,Solo: A Star Wars Story,6.563,7904,Released,15/05/2018,392952373,135,False,250000000,tt3778644,en
158015,The Purge,6.25,7870,Released,31/05/2013,89328627,86,False,3000000,tt2184339,en
87101,Terminator Genisys,5.924,7870,Released,23/06/2015,440603537,126,False,155000000,tt1340138,en
391713,Lady Bird,7.271,7861,Released,1/09/2017,78966486,94,False,10000000,tt4925292,en
273481,Sicario,7.39,7836,Released,17/09/2015,84872444,122,False,30000000,tt3397884,en
464052,Wonder Woman 1984,6.478,7835,Released,16/12/2020,169601036,151,False,200000000,tt7126948,en
126889,Alien: Covenant,6.1,7822,Released,9/05/2017,240891763,122,False,97000000,tt2316204,en
450465,Glass,6.677,7793,Released,16/01/2019,246999039,129,False,20000000,tt6823368,en
670,Oldboy,8.274,7790,Released,21/11/2003,15194593,120,False,3000000,tt0364569,ko
122906,About Time,7.905,7781,Released,4/09/2013,87100449,123,False,12000000,tt2194499,en
537915,After,7.137,7781,Released,11/04/2019,69497587,106,False,14000000,tt4126476,en
402900,Ocean's Eight,6.985,7780,Released,7/06/2018,297718711,111,False,70000000,tt5164214,en
50646,Crazy, Stupid, Love.,7.3,7773,Released,29/07/2011,145079584,False,50000000,http://crazystupidlove.warnerbros.com/index.html
259693,The Conjuring 2,7.293,7769,Released,8/06/2016,321834351,134,False,40000000,tt3065204,en
314365,Spotlight,7.814,7765,Released,6/11/2015,98690254,129,False,20000000,tt1895587,en
747,Shaun of the Dead,7.54,7760,Released,9/04/2004,30097092,99,False,6100000,tt0365748,en
429,The Good, the Bad and the Ugly,8.473,7751,Released,23/12/1966,38900000,161,/eoCSp75lxatmIa6aGqfnzwtbttd.jpg,http://www.mgm.com/#/our-titles/766/The-Good,#?NOMBRE?
68734,Argo,7.275,7750,Released,11/10/2012,232325503,120,False,44500000,tt1024648,en
330,The Lost World: Jurassic Park,6.527,7740,Released,23/05/1997,618638999,129,False,73000000,tt0119567,en
38356,Transformers: Dark of the Moon,6.183,7736,Released,28/06/2011,1123794079,154,False,195000000,tt1399103,en
74,War of the Worlds,6.496,7728,Released,28/06/2005,603873119,117,False,132000000,tt0407304,en
744,Top Gun,7,7710,Released,16/05/1986,356830601,110,False,15000000,tt0092099,en
45612,Source Code,7.297,7694,Released,30/03/2011,147332697,94,False,32000000,tt0945513,en
436969,The Suicide Squad,7.557,7692,Released,28/07/2021,168717425,132,False,185000000,tt6334354,en
8355,Ice Age: Dawn of the Dinosaurs,6.737,7680,Released,26/06/2009,886686817,94,False,90000000,tt1080016,en
63,Twelve Monkeys,7.6,7677,Released,29/12/1995,168841459,129,False,29000000,tt0114746,en
278927,The Jungle Book,6.86,7668,Released,7/04/2016,966550600,106,False,175000000,tt3040964,en
328111,The Secret Life of Pets,6.266,7664,Released,18/06/2016,875457937,86,False,75000000,tt2709768,en
550988,Free Guy,7.55,7662,Released,11/08/2021,331526598,115,False,110000000,tt6264654,en
389,12 Angry Men,8.54,7658,Released,10/04/1957,1000000,97,False,350000,tt0050083,en
217,Indiana Jones and the Kingdom of the Crystal Skull,5.998,7629,Released,21/05/2008,786636033,122,False,185000000,tt0367882,en
508943,Luca,7.865,7625,Released,17/06/2021,49750471,95,False,200000000,tt12801262,en
315837,Ghost in the Shell,6.066,7581,Released,29/03/2017,169801921,107,False,110000000,tt1219827,en
91314,Transformers: Age of Extinction,5.92,7581,Released,25/06/2014,1104054072,165,False,210000000,tt2109248,en
51497,Fast Five,7.251,7581,Released,20/04/2011,626137675,130,False,125000000,tt1596343,en
39254,Real Steel,6.981,7571,Released,28/09/2011,299268508,127,False,110000000,tt0433035,en
38700,Bad Boys for Life,7.139,7570,Released,15/01/2020,426505244,124,False,90000000,tt1502397,en
361743,Top Gun: Maverick,8.26,7546,Released,24/05/2022,1488732821,131,False,170000000,tt1745960,en
339846,Baywatch,6.092,7545,Released,25/05/2017,177856751,116,False,69000000,tt1469304,en
187,Sin City,7.4,7541,Released,1/04/2005,158733820,124,False,40000000,tt0401792,en
50014,The Help,8.202,7538,Released,9/08/2011,216639112,146,False,25000000,tt1454029,en
353081,Mission: Impossible - Fallout,7.414,7537,Released,13/07/2018,791657398,147,False,178000000,tt4912910,en
337167,Fifty Shades Freed,6.705,7511,Released,17/01/2018,368307760,105,False,55000000,tt4477536,en
58595,Snow White and the Huntsman,5.982,7503,Released,30/05/2012,396600000,127,False,170000000,tt1735898,en
524434,Eternals,6.927,7493,Released,3/11/2021,402064899,156,False,200000000,tt9032400,en
28,Apocalypse Now,8.282,7485,Released,15/08/1979,150000000,147,False,31500000,tt0078788,en
2108,The Breakfast Club,7.751,7478,Released,15/02/1985,51525171,98,False,1000000,tt0088847,en
187017,22 Jump Street,6.842,7460,Released,5/06/2014,331333876,112,False,50000000,tt2294449,en
