year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,mmr,sellingprice
2006,Cadillac,CTS,Base,Sedan,automatic,1g6dm57t760202087,ca,28,121085,gray,gray,4850,3500
2006,Chevrolet,Tahoe,LS,SUV,automatic,1gnek13z66r131011,ca,42,114806,gray,gray,8750,10000
2006,Chrysler,300,Touring,Sedan,automatic,2c3la53g66h454634,ca,,103156,silver,,6325,6200
2006,Chevrolet,Impala,LT,Sedan,automatic,2g1wc581869412136,ca,21,158807,white,gray,2700,2750
2006,Chevrolet,Silverado 1500,LS2,Crew Cab,automatic,2gcec13v561250941,ca,49,97742,white,gray,8800,13250
2006,Ford,Fusion,SE,Sedan,automatic,3fafp07z46r195139,ca,,129749,black,black,2925,2550
2006,Ford,Fusion,SEL,Sedan,automatic,3fahp08z96r136241,ca,25,104506,black,tan,4775,4100
2006,Honda,Civic,Hybrid,Sedan,automatic,jhmfa36256s025862,ca,19,125334,gray,beige,3900,4400
2006,Cadillac,CTS,Base,Sedan,automatic,1g6dp577460106833,ca,19,131786,blue,tan,4425,3100
2006,Ford,F-150,XLT,SuperCab,automatic,1ftpx12576fa21927,ca,,125794,white,gray,6750,4500
2006,Chrysler,PT Cruiser,GT,Wagon,automatic,3a8fy78g16t372822,ca,25,126511,silver,gray,2175,1900
2006,Chevrolet,Silverado 1500,LS,Extended Cab,automatic,2gcec19v161109730,ca,,94030,beige,,8450,5800
2006,HUMMER,H3,Base,SUV,automatic,5gtdn136168108106,ca,,166687,black,,6900,6600
2006,Ford,Econoline Cargo,E-250,Van,automatic,1ftne24l96da55202,ca,1,98753,white,gray,5850,5800
2006,Ford,Focus,ZX4 SES,Sedan,automatic,1fafp34n56w118926,ca,26,173861,gray,gray,1300,1200
2006,Kia,Sorento,LX,SUV,automatic,kndjd733365568729,ca,45,85499,silver,gray,4425,6300
2006,Ford,Focus,ZX4 SES,Sedan,automatic,1fafp34n56w172419,ca,23,108734,gray,gray,3425,3400
2006,GMC,Sierra 1500,SL2,Crew Cab,automatic,2gtec13v661276173,ca,33,122585,black,gray,8450,9400
2006,Ford,F-250 Super Duty,Lariat,Crew Cab,,1ftsw21p46eb54558,ca,,105075,blue,,17000,13600
2006,Honda,Accord,LX,Sedan,automatic,1hgcm56446a186185,ca,,119201,silver,,5150,6000
2006,Chrysler,Town and Country,Touring,Minivan,automatic,2a4gp54l66r610263,ca,19,122846,blue,gray,3025,1700
2006,Ford,Explorer,Eddie Bauer,SUV,automatic,1fmeu64e56ua50005,ca,27,82093,blue,beige,6625,6400
2006,Ford,F-150,XLT,SuperCrew,automatic,1ftpw12556fb05327,ca,27,146274,gray,beige,7300,5900
2006,Hyundai,Tucson,GLS,SUV,automatic,km8jn12d66u447375,ca,2,102662,black,gray,5225,3700
2006,Ford,F-150,XLT,SuperCrew,automatic,1ftpw12v86fa71237,ca,19,107563,gray,gray,9125,10000
2006,Dodge,Charger,RT,Sedan,automatic,2b3ka53h66h476232,ca,2,100071,red,black,8400,7000
2006,Honda,Odyssey,Touring,Minivan,automatic,5fnrl38886b067062,ca,,195787,silver,,3775,4900
2006,Chrysler,PT Cruiser,Base,Convertible,automatic,3c3jy45x86t311086,ca,37,64066,green,gray,3525,5100
2006,Honda,Element,EX-P,SUV,automatic,5j6yh28746l013165,ca,29,95656,red,black,8775,10700
2006,BMW,X5,3.0i,SUV,automatic,5uxfa13536ly41496,ca,26,72782,white,tan,8775,10250
2006,Ford,F-250 Super Duty,Lariat,Crew Cab,automatic,1ftsw21p46eb18577,ca,,230860,gray,,6725,8800
2006,Honda,CR-V,Special Edition,SUV,automatic,jhlrd78986c006064,ca,,89225,gold,tan,8450,9300
2006,Honda,Civic,Hybrid,Sedan,automatic,jhmfa36226s009053,ca,,178035,gray,,2975,3200
2006,Ford,F-350 Super Duty,XL,Crew Cab,automatic,1ftsw31p36ed90138,ca,29,197351,white,gray,6450,5800
2006,Chevrolet,Equinox,LT,SUV,automatic,2cndl63f166017252,ca,36,136694,silver,gray,3550,3900
2006,Ford,F-150,XL,Regular Cab,manual,1ftrf12226nb39004,ca,23,96608,blue,gray,4725,4900
2006,Chevrolet,Silverado 1500,LT3,Crew Cab,automatic,2gcec13tx61117493,ca,38,88628,white,gray,11500,13250
2006,Dodge,Magnum,RT,Wagon,automatic,2d4gv57286h489081,ca,29,125848,blue,beige,6325,6000
2006,Chevrolet,Monte Carlo,LT,Coupe,automatic,2g1wm15k869286895,ca,19,108277,beige,black,3775,2700
2006,Chrysler,300,Base,Sedan,automatic,2c3la43r26h471832,ca,19,120175,black,black,4600,4100
2006,Toyota,Camry,LE,Sedan,automatic,jtdbe32k063047983,ca,,70250,black,beige,6775,6500
2006,Lexus,GS 430,Base,Sedan,,jthbn96s165014331,ca,,165992,gray,,9475,9250
2006,Toyota,Corolla,LE,Sedan,automatic,1nxbr32e56z600356,ca,21,145746,silver,gray,4250,4000
2006,Toyota,RAV4,Base,SUV,automatic,jtmzd33v466001243,ca,26,158500,black,brown,6375,3600
2006,Volvo,XC90,V8,SUV,automatic,yv4cz852261296537,ca,29,121560,silver,beige,6425,2500
2006,Toyota,Sienna,LE 8-Passenger,Minivan,automatic,5tdza23c06s444667,ca,35,193632,white,gray,4000,4700
2006,Toyota,Avalon,Touring,Sedan,automatic,4t1bk36b16u080614,ca,,124996,silver,,5650,7200
2006,Nissan,Xterra,X,SUV,automatic,5n1an08u26c520961,ca,22,174365,blue,brown,3800,2250
2005,Acura,TL,3.2,Sedan,automatic,19uua66265a027023,ca,29,117227,silver,black,6500,7600
2006,Nissan,Frontier,SE,Crew Cab,automatic,1n6ad07ux6c474186,ca,34,107372,silver,gray,8700,10400
2006,Volkswagen,GTI,Base,Hatchback,automatic,wvwfv71k86w134684,ca,24,130600,black,gray,4200,4300
2006,Nissan,Murano,SL,SUV,automatic,jn8az08t26w420555,ca,26,114938,gray,black,6700,7200
2006,Toyota,Sienna,XLE Limited 7-Passenger,Minivan,automatic,5tdza22c16s516185,ca,,109745,gold,,7475,8600
2006,landrover,range,rover 4.2l s/c,,automatic,salmf13446a207491,ca,28,95312,black,black,16000,14250
2006,Mercedes-Benz,E-Class,E350,Wagon,automatic,wdbuh56j36a871967,ca,19,155900,blue,gray,5450,3300
2006,Nissan,Maxima,3.5 SL,Sedan,automatic,1n4ba41ex6c811583,ca,41,95930,gray,gray,5325,2800
2006,Mercedes-Benz,E-Class,E350,Sedan,automatic,wdbuf56j36a862028,ca,19,122416,white,tan,6725,4900
2006,Mercedes-Benz,CLK-Class,CLK500,Coupe,automatic,wdbtj75h96f181198,ca,28,1,black,black,13250,3500
2006,Nissan,Altima,2.5 S,Sedan,automatic,1n4al11d66n419457,ca,19,91168,blue,black,4500,3000
2006,Mercedes-Benz,E-Class,E350,Sedan,automatic,wdbuf56j06a803082,ca,42,143199,gray,black,6125,6600
2006,Volkswagen,Passat,2.0T,Sedan,automatic,wvwak73c46p102382,ca,19,154402,white,black,2550,2000
2006,Porsche,Cayman S,Base,Coupe,manual,wp0ab29856u780789,ca,47,65696,white,tan,22200,24500
2006,Toyota,Prius,Base,Hatchback,automatic,jtdkb20u167505532,ca,26,117353,silver,gray,5675,6000
2006,Volkswagen,New Beetle,2.5,Convertible,automatic,3vwrf31y26m300881,ca,2,53790,gray,black,4775,2600
2006,Mercedes-Benz,E-Class,E350,Sedan,automatic,wdbuf56j36a734338,ca,43,75559,silver,black,8200,8700
2006,Lexus,IS 350,Base,Sedan,automatic,jthbe262765004605,ca,31,162608,black,black,8050,7000
2005,Audi,A4,1.8T,Sedan,manual,waujc68e75a091829,ca,,1,gray,black,5675,2500
2006,Lincoln,Mark LT,Base,Crew Cab,automatic,5ltpw18566fj07866,ca,35,134216,gray,gray,11250,9600
2006,Lincoln,Mark LT,Base,Crew Cab,,5ltpw18576fj11313,ca,19,91307,gold,beige,13650,12100
2006,Nissan,Pathfinder,LE,SUV,automatic,5n1ar18w16c663170,ca,26,129713,red,beige,6575,7300
2006,Mercedes-Benz,C-Class,C230 Sport,Sedan,automatic,wdbrf52h36a813761,ca,22,113229,silver,black,5400,4400
2006,Mercedes-Benz,CLK-Class,CLK350,Convertible,,wdbtk56g06t063310,ca,,73299,black,,9975,8900
2006,Subaru,Impreza,2.5 i,Sedan,automatic,jf1gd67616h507554,ca,26,163374,gray,black,1925,3100
2006,Nissan,Pathfinder,LE,SUV,,5n1ar18ux6c627069,ca,2,157883,red,beige,4300,4500
2006,Toyota,Corolla,CE,Sedan,automatic,jtdbr32e860066832,ca,,195947,silver,,2700,3400
2006,Nissan,Murano,S,SUV,automatic,jn8az08t16w421731,ca,,146955,white,tan,5150,5400
2005,Audi,S4,quattro,Convertible,automatic,wuarl48h65k900786,ca,25,59255,silver,black,10200,9200
2006,Volkswagen,Passat,2.0T,Sedan,automatic,wvwak93c96p040036,ca,27,95619,gray,gray,4325,3500
2006,Mercedes-Benz,E-Class,E350,Sedan,automatic,wdbuf56j16a777270,ca,38,108021,blue,tan,7500,7300
2006,Nissan,Altima,2.5 S,Sedan,automatic,1n4al11d66n429180,ca,29,130115,black,gray,3375,3300
2006,Nissan,Murano,SE,SUV,automatic,jn8az08w06w542275,ca,23,103234,black,black,5500,7100
2006,Mercedes-Benz,E-Class,E350,Sedan,automatic,wdbuf56j96a937380,ca,4,144503,blue,gray,6075,5800
2006,Mercedes-Benz,R-Class,R350,Wagon,automatic,4jgcb65e36a012768,ca,3,86995,blue,black,8300,5500
2006,Volvo,XC90,V8,SUV,automatic,yv4cz852761291270,ca,44,120414,gray,gray,6025,7400
2006,Toyota,Camry,XLE,Sedan,automatic,4t1be32k06u658425,ca,2,155805,gray,gray,4325,4000
2006,Toyota,Highlander,Sport,SUV,automatic,jtegp21a560113976,ca,,129749,silver,,6325,8100
2006,Lexus,ES 330,Base,Sedan,automatic,jthba30g865158150,ca,,141941,black,,6500,4300
2006,Mitsubishi,Lancer,Ralliart,Sedan,automatic,ja3aj66f86u003440,ca,,125908,gray,black,3000,1800
2006,Pontiac,G6,Base,Sedan,automatic,1g2zf55b064165047,ca,1,101678,red,black,3950,800
2006,Toyota,Camry,XLE V6,Sedan,automatic,jtdbf30k460170753,ca,26,76252,blue,gray,7425,8900
2006,landrover,rangerover,sport hse,,automatic,salsf25426a909688,ca,23,81720,silver,black,15550,13500
2006,Mercedes-Benz,E-Class,E350,Sedan,automatic,wdbuf56j76a962374,ca,38,87223,silver,gray,7850,8900
2006,Nissan,Murano,SL,SUV,automatic,jn8az08t36w412237,ca,28,90484,black,black,7275,6900
2006,Toyota,Camry,XLE,Sedan,automatic,4t1be32k46u132699,ca,19,160415,red,gray,4625,2100
2006,Saturn,ION,2,Sedan,automatic,1g8aj55f96z152823,ca,19,117546,gray,gray,2250,1400
2005,Acura,RSX,Base,Hatchback,automatic,jh4dc54895s009909,ca,19,207575,black,black,1500,2500
2006,Mercedes-Benz,CLS-Class,CLS500,Sedan,automatic,wdddj75x56a055114,ca,36,72225,blue,black,14350,14250
2006,Mercedes-Benz,M-Class,ML350,SUV,automatic,4jgbb86e76a033158,ca,43,154716,blue,gray,7875,8400
2006,Toyota,Sienna,XLE Limited 7-Passenger,Minivan,automatic,5tdza22c56s478704,ca,19,92985,gold,brown,9075,6000
2006,Nissan,Sentra,1.8 S,Sedan,,3n1cb51d06l577129,ca,19,115726,gray,gray,3250,2900
2006,Mercedes-Benz,CLK-Class,CLK350,Convertible,automatic,wdbtk56g56t056112,ca,28,143788,silver,black,6300,5000
2006,Nissan,Xterra,S,SUV,automatic,5n1an08u16c552381,ca,19,97466,white,black,5950,4000
2006,Toyota,Camry,XLE,Sedan,automatic,4t1be30k66u679539,ca,35,83944,gray,gray,5925,7400
2006,Mercedes-Benz,M-Class,ML350,SUV,automatic,4jgbb86e16a004044,ca,32,104110,gray,gray,9750,10400
2006,Toyota,Camry,LE,Sedan,,4t1be32kx6u150379,ca,26,112765,gold,beige,5750,5100
2006,Scion,xB,Base,Wagon,automatic,jtlkt324864046327,ca,,226681,white,black,1725,2600
2006,Lexus,IS 250,Base,Sedan,automatic,jthbk262962017835,ca,28,173074,silver,black,7250,6500
2006,Volvo,S40,2.4i,Sedan,automatic,yv1ms390562166666,ca,35,131412,white,beige,3600,2800
2006,Nissan,Murano,SL,SUV,automatic,jn8az08t56w421327,ca,,133084,silver,,5975,5900
2006,Nissan,Frontier,SE,Crew Cab,automatic,1n6ad07u66c420092,ca,27,103552,black,gray,8925,8100
2006,Nissan,Titan,LE,Crew Cab,automatic,1n6aa07a76n526747,ca,26,170274,black,gray,4850,4800
2006,Nissan,Altima,2.5,Sedan,automatic,1n4al11d36n376812,ca,,121780,gray,gray,3950,1100
2006,land rover,range,rover sport hse,,automatic,salsf25466a914196,ca,,120176,white,,12850,13600
2006,Toyota,Corolla,CE,Sedan,automatic,1nxbr32e36z649331,ca,19,233155,white,gray,2100,2200
2006,Pontiac,Grand Prix,Base,Sedan,automatic,2g2wp552261290580,ca,37,185794,white,black,1325,2000
2006,Mercedes-Benz,CLK-Class,CLK500,Convertible,automatic,wdbtk75g16t065371,ca,19,238966,black,gray,8100,3400
2006,Mercedes-Benz,CL-Class,CL500,Coupe,automatic,wdbpj75j46a047913,ca,29,67521,black,black,12600,7800
2006,Toyota,Corolla,CE,Sedan,automatic,jtdbr32e960092985,ca,23,141203,black,gray,3825,4300
2005,Acura,MDX,Touring,SUV,automatic,2hnyd18975h513579,ca,25,134755,black,black,6625,6300
2006,Lexus,GS 300,Base,Sedan,automatic,jthbh96s965027092,ca,29,81312,black,beige,12400,13800
2006,Toyota,Sienna,XLE Limited 7-Passenger,Minivan,automatic,5tdza22cx6s555017,ca,19,125079,blue,brown,7225,7100
2006,MINI,Cooper,Base,Hatchback,automatic,wmwrc335x6tj75870,ca,,94791,white,,4525,2300
2006,Mercedes-Benz,M-Class,ML500,SUV,automatic,4jgbb75e16a002533,ca,44,145175,silver,black,8275,8000
2006,Toyota,Tundra,SR5,Access Cab,automatic,5tbrt34126s475599,ca,21,125309,silver,gray,8850,8600
2006,MINI,Cooper,S,Hatchback,automatic,wmwre33516tj35803,ca,29,89953,gray,gray,5525,6700
2006,Nissan,Xterra,S,SUV,,5n1an08u76c507056,ca,34,129960,black,gray,4925,5000
2006,Mercedes-Benz,E-Class,E55 AMG,Sedan,automatic,wdbuf76j86a909243,ca,39,94002,gray,blue,13850,14750
2006,Toyota,Corolla,S,Sedan,,1nxbr30ex6z641634,ca,,119634,white,,5350,5400
2006,Mercedes-Benz,E-Class,E500,Sedan,automatic,wdbuf70j56a944296,ca,46,55606,silver,gray,10850,14600
2006,nissan,350z,,,manual,jn1az34dx6m309424,ca,19,86329,white,black,8800,10400
2006,Nissan,Titan,LE,Crew Cab,,1n6aa07a36n551676,ca,,92781,gold,,9625,12200
2006,Toyota,Camry Solara,SLE V6,Coupe,automatic,4t1ca30p36u087205,ca,29,63508,white,gray,8650,10100
2006,Volkswagen,New Beetle,2.5,Convertible,automatic,3vwsf31y66m301727,ca,29,89803,white,beige,3975,3600
2006,Toyota,Sienna,XLE Limited 7-Passenger,Minivan,automatic,5tdza22c76s453786,ca,29,94413,green,gray,9325,12000
2006,landrover,lr3,v8 se,,automatic,salad254x6a389743,ca,35,83000,black,beige,6000,9900
2006,Nissan,Maxima,3.5 SE,Sedan,automatic,1n4ba41e86c807421,ca,19,154501,blue,,2900,2100
2006,Volkswagen,Jetta,2.5 PZEV,Sedan,automatic,3vwdg71k56m747666,ca,24,90914,gray,gray,4575,4900
2006,Nissan,Maxima,3.5 SE,Sedan,automatic,1n4ba41e76c813243,ca,19,95699,blue,black,5350,3700
2005,Acura,TL,3.2,Sedan,automatic,19uua66265a007242,ca,19,175649,white,beige,4250,3900
2006,Mercedes-Benz,C-Class,C230 Sport,Sedan,automatic,wdbrf52h76a880881,ca,41,89216,blue,gray,6350,7400
2006,MINI,Cooper,S,Convertible,manual,wmwrh33596tf87718,ca,24,57882,green,black,7500,4300
2006,Toyota,Camry Solara,SLE V6,Convertible,automatic,4t1fa38p86u104419,ca,28,97107,red,beige,6950,6300
2006,Nissan,Armada,LE,SUV,automatic,5n1aa08b16n715481,ca,26,99011,silver,gray,9700,12100
2006,Scion,xB,Base,Wagon,,jtlkt324264043021,ca,26,151318,burgundy,black,3775,2500
2005,Audi,S4,quattro,Sedan,manual,waupl68e55a023328,ca,,82318,black,,10500,9000
2006,mazda,rx8,,,manual,jm1fe173860200098,ca,22,73754,gray,gray,4525,2800
2006,Volkswagen,Passat,2.0T,Sedan,automatic,wvwak73c36p144235,ca,25,121842,gray,black,3550,2800
2006,Mercedes-Benz,C-Class,C230 Sport,Sedan,automatic,wdbrf52h76a909344,ca,,125249,white,,4925,5600
2005,Audi,A8,quattro,Sedan,automatic,waull44e45n010099,ca,27,156867,black,brown,3700,5000
2006,Nissan,Armada,SE,SUV,automatic,5n1aa08ax6n729810,ca,27,116609,silver,gray,7350,7400
2006,Toyota,Corolla,S,Sedan,automatic,1nxbr30e96z663432,ca,36,41603,white,black,6950,8500
2006,Nissan,Sentra,1.8 S,Sedan,,3n1cb51d46l636182,ca,24,135733,white,gray,2850,3500
2006,Mercedes-Benz,CLS-Class,CLS500,Sedan,automatic,wdddj75xx6a066416,ca,36,70406,gray,black,15200,16000
2006,Volkswagen,Touareg,V8,SUV,automatic,wvgzm77lx6d007829,ca,3,123139,silver,black,5500,3000
2006,Volkswagen,Passat,2.0T,Sedan,automatic,wvwek73c86p064432,ca,,83047,gray,,4725,2600
2006,porsche,911,4x2 6c carrera s,,automatic,wp0cb29976s768527,ca,45,24698,black,black,43100,37500
2006,Pontiac,G6,Base,Sedan,automatic,1g2zg558864180977,ca,,131672,blue,,3250,3200
2006,Toyota,Sienna,LE 8-Passenger,Minivan,automatic,5tdza23c16s413900,ca,19,159760,silver,gray,4400,3900
2006,MINI,Cooper,Base,Hatchback,automatic,wmwrc33556tk17829,ca,,108401,white,beige,3900,3900
2006,Saturn,ION,2,Sedan,automatic,1g8aj55f16z197190,ca,39,146406,white,gray,1525,1400
2006,lexus,gx,470,,automatic,jtjbt20x060120959,ca,34,155974,white,beige,13300,13600
2005,Audi,A8,L quattro,Sedan,automatic,wauml44ex5n010256,ca,34,118813,black,brown,6625,7000
2006,Saturn,Relay,3,Minivan,automatic,5gzdv23106d178364,ca,,52205,white,gray,5025,5400
2006,landrover,rangerover,hse,,automatic,salme15426a226976,ca,22,140194,white,black,8250,6250
2006,Pontiac,Grand Prix,Base,Sedan,automatic,2g2wp552861298280,ca,19,197087,black,gray,1475,800
2006,Nissan,Pathfinder,LE,SUV,automatic,5n1ar18w86c626066,ca,28,150368,red,black,4900,4400
2006,Lexus,IS 250,Base,Sedan,automatic,jthbk262365014590,ca,38,140449,silver,gray,8550,9800
2006,lexus,lx,470,,automatic,jtjht00w064015370,ca,19,182911,black,gray,18200,17000
2005,Acura,TL,3.2,Sedan,automatic,19uua66245a069478,ca,35,129759,gray,gray,5975,6500
2006,Mercedes-Benz,C-Class,C230 Sport,Sedan,automatic,wdbrf52h16f747164,ca,33,95453,black,blue,6100,5800
2006,Toyota,Corolla,S,Sedan,manual,1nxbr32ex6z726342,ca,19,141589,blue,black,3875,2700
2006,Toyota,Camry,LE,Sedan,,4t1be32k36u105624,ca,29,62136,gold,gray,6825,7500
2006,Toyota,Corolla,LE,Sedan,,1nxbr30e56z581875,ca,19,92863,black,black,6000,5600
2006,Nissan,Pathfinder,LE,SUV,automatic,5n1ar18w26c634955,ca,36,188838,gray,gray,3650,5300
2005,Audi,allroad quattro,Base,Wagon,automatic,wa1yd64b45n024988,ca,19,121261,blue,black,4975,2900
2006,Mercedes-Benz,E-Class,E350,Sedan,automatic,wdbuf56j76a868706,ca,19,124984,gray,gray,6850,4900
2006,Toyota,Avalon,XLS,Sedan,automatic,4t1bk36b56u123559,ca,,114970,blue,gray,7675,7000
2006,Lexus,IS 350,Base,Sedan,automatic,jthbe262465001094,ca,38,178030,gray,gray,7250,7600
2006,Toyota,Highlander,Base,SUV,automatic,jteep21a460167065,ca,,128085,silver,,7350,10000
2006,Toyota,Avalon,Limited,Sedan,automatic,4t1bk36b76u155445,ca,36,52721,silver,gray,9200,10400
2005,Acura,TL,3.2,Sedan,automatic,19uua66225a018027,ca,23,156852,white,beige,4875,3600
2006,Volkswagen,Jetta,Value Edition PZEV,Sedan,automatic,3vwpg71k66m725446,ca,28,104928,silver,black,3325,4200
2006,Nissan,Altima,3.5 SE,Sedan,automatic,1n4bl11dx6c175070,ca,27,53320,gray,gray,6725,4600
2006,MINI,Cooper,S,Hatchback,automatic,wmwre33516tj39818,ca,,106858,red,black,5050,4900
2006,Lexus,GS 300,Base,Sedan,automatic,jthbh96s365010949,ca,,142333,silver,,9600,9000
2006,land rover,range,rover 4.2l s/c,,automatic,salmf13476a210174,ca,28,94332,black,black,16050,14000
2006,Volkswagen,GTI,Base,Hatchback,manual,wvwev71k26w084800,ca,1,110615,black,black,4750,4000
2006,Pontiac,Grand Prix,Base,Sedan,automatic,2g2wp552x61215853,ca,19,124592,white,black,3325,1700
2006,Saab,9-3,2.0T,Convertible,automatic,ys3fd79y766100305,ca,19,73926,black,gray,5075,4700
2006,Mercedes-Benz,E-Class,E350,Sedan,automatic,wdbuf56j26a761577,ca,19,119806,white,gray,6850,4500
2006,Lincoln,Navigator,Ultimate,SUV,automatic,5lmfu27556lj12689,ca,42,107839,white,gray,7775,7750
2006,Volkswagen,Jetta,2.5,Sedan,automatic,3vwrf71kx6m676246,ca,,138556,gray,gray,3100,3600
2006,Scion,xB,Base,Wagon,automatic,jtlkt324464093029,ca,2,104193,blue,black,5075,4600
2006,landrover,rangerover,hse,,automatic,salmf15486a213839,ca,3,129199,green,green,8975,5200
2006,MINI,Cooper,S,Hatchback,automatic,wmwre33546tj37562,ca,44,106256,black,black,4925,5200
2006,Nissan,Xterra,S,SUV,automatic,5n1an08u86c510449,ca,3,148407,red,gray,3975,2600
2006,land rover,range,rover sport hse,,automatic,salsf25446a975403,ca,21,92870,silver,black,14650,13250
2006,Nissan,Maxima,3.5 SE,Sedan,automatic,1n4ba41e76c813159,ca,19,105846,silver,black,4775,5250
2006,land rover,range,rover 4.2l s/c,,automatic,salmf134x6a204756,ca,24,36016,black,beige,21100,23000
2006,Nissan,Altima,3.5 SE,Sedan,automatic,1n4bl11d56n364861,ca,2,113495,silver,black,4850,2700
2006,landrover,lr3,v8 se,,automatic,salae25496a399032,ca,36,131663,gray,black,6725,5200
2006,Toyota,Corolla,LE,Sedan,automatic,1nxbr32e86z596741,ca,19,195857,red,brown,3275,2300
2006,Toyota,Highlander,Base,SUV,automatic,jtegd21a260149567,ca,19,217576,red,silver,4900,4800
2005,BMW,3 Series,325i,Sedan,automatic,wbaaz33425kw79563,ca,19,156152,black,black,2225,2000
2006,Toyota,Avalon,Touring,Sedan,automatic,4t1bk36b06u106037,ca,36,102174,white,black,6000,8500
2006,Volkswagen,Passat,2.0T,Sedan,automatic,wvwak73c26p100095,ca,36,83263,silver,black,4725,6100
2006,Volkswagen,New Beetle,2.5 PZEV,Hatchback,automatic,3vwpg31c66m417680,ca,33,65104,silver,black,4500,6000
2006,Toyota,Avalon,Limited,Sedan,,4t1bk36b36u073275,ca,19,149417,gray,beige,6750,5100
2006,Mercedes-Benz,E-Class,E500,Sedan,automatic,wdbuf70j46a849180,ca,28,104525,black,black,8075,6100
2014,Ford,F-150,STX,SuperCrew,,1ftew1cm6eke45976,ca,44,10843,gray,gray,23100,24500
2014,Ford,Mustang,V6,Coupe,automatic,1zvbp8am4e5294742,ca,5,4760,red,black,18100,18000
2014,Ford,Mustang,V6,Convertible,automatic,1zvbp8em5e5219994,ca,47,67486,red,black,14950,13700
2014,Ford,Fusion,SE,Sedan,automatic,3fa6p0h95er294243,ca,43,11231,red,black,18000,15600
2014,Ford,Mustang,V6,Convertible,automatic,1zvbp8em5e5231711,ca,2,43660,white,black,17200,8500
2014,Ford,Focus,SE,Sedan,automatic,1fadp3f20el113174,ca,33,30689,red,tan,12000,11600
2014,Ford,Fusion,SE,Sedan,automatic,3fa6p0h79er258389,ca,2,21182,silver,black,15550,11600
2014,Ford,Mustang,V6,Convertible,automatic,1zvbp8em0e5208563,ca,34,67805,red,black,12250,12700
2014,Ford,Mustang,V6,Convertible,automatic,1zvbp8em5e5210633,ca,37,65110,gray,black,12950,12900
2014,Ford,Focus,SE,Sedan,automatic,1fadp3f24el306380,ca,,16398,gray,beige,12650,2800
2014,Ford,Focus,SE,Sedan,automatic,1fadp3f22el119557,ca,46,38700,silver,beige,11650,11700
2014,Ford,Mustang,V6,Convertible,automatic,1zvbp8em9e5205838,ca,41,66269,red,black,12550,12800
2014,Ford,Mustang,V6,Coupe,automatic,1zvbp8am9e5229269,ca,1,34500,black,black,15650,10300
2014,Ford,F-150,XLT,SuperCrew,automatic,1ftfw1ef5ekd15786,ca,47,15671,white,tan,28000,25500
2014,Ford,Explorer,Limited,SUV,automatic,1fm5k8f88ega09633,ca,36,38985,blue,tan,28400,28000
2014,Ford,Escape,SE,SUV,automatic,1fmcu0gx7eua39653,ca,45,29131,gray,black,16200,16700
2014,Ford,Fusion,SE,Sedan,automatic,3fa6p0h7xer359294,ca,,4149,white,beige,16450,5000
2014,Ford,Mustang,V6,Convertible,automatic,1zvbp8em0e5328427,ca,1,3215,gray,black,22600,11300
2014,Ford,Explorer,XLT,SUV,automatic,1fm5k7d8xega49418,ca,49,24099,white,gray,26600,29750
2014,Dodge,Journey,SXT,SUV,automatic,3c4pdcbb1et180571,ca,3,31222,�,black,14750,14500
2014,Ford,F-150,XLT,SuperCrew,automatic,1ftew1cm2ekd12177,ca,3,20643,gray,gray,23000,23250
2014,Ford,Explorer,Limited,SUV,automatic,1fm5k7f8xega23902,ca,38,38575,black,gray,26300,26300
2014,Ford,Mustang,V6,Convertible,,1zvbp8em4e5292368,ca,35,11407,red,gray,18750,18000
2014,Ford,Fiesta,SE,Sedan,automatic,3fadp4bj1em160425,ca,47,12379,red,black,10400,10800
2014,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej5em111871,ca,43,38690,black,black,10150,9800
